order_id,customer_id,order_date,order_status,payment_method,payment_status
1644,422,2025-06-12,Shipped,Cash,Pending
1645,267,2025-07-24,Completed,Debit Card,Pending
1646,225,2026-01-08,Cancelled,UPI,Pending
1647,420,2025-08-18,Pending,Net Banking,Paid
1648,212,2025-10-02,Completed,Net Banking,Failed
1649,133,2025-06-18,Completed,UPI,Pending
1650,800,2025-02-16,Cancelled,Debit Card,Failed
1651,671,2025-02-02,Completed,Net Banking,Paid
1652,549,2025-07-05,Pending,Credit Card,Failed
1653,881,2025-07-22,Pending,Debit Card,Paid
1654,383,2026-04-12,Cancelled,Cash,Paid
1655,751,2025-10-11,Pending,UPI,Paid
1656,21,2026-03-09,Completed,Net Banking,Pending
1657,497,2026-02-10,Completed,Credit Card,Pending
1658,25,2025-06-04,Pending,Credit Card,Paid
1659,768,2025-05-20,Completed,Cash,Failed
1660,135,2025-07-25,Cancelled,UPI,Paid
1661,517,2025-02-07,Shipped,UPI,Paid
1662,851,2026-01-16,Pending,UPI,Failed
1663,812,2025-10-29,Shipped,Credit Card,Failed
1664,320,2026-03-16,Cancelled,Cash,Failed
1665,24,2026-01-16,Cancelled,Debit Card,Pending
1666,103,2025-04-14,Cancelled,Net Banking,Pending
1667,299,2025-07-12,Shipped,UPI,Paid
1668,417,2026-05-11,Cancelled,Cash,Pending
1669,720,2026-04-10,Pending,Cash,Paid
1670,746,2025-09-12,Shipped,Debit Card,Failed
1671,111,2026-01-01,Shipped,Credit Card,Failed
1672,26,2026-05-15,Shipped,Credit Card,Pending
1673,489,2025-07-09,Completed,Debit Card,Pending
1674,830,2025-03-15,Completed,UPI,Failed
1675,213,2025-03-28,Shipped,Net Banking,Paid
1676,145,2025-02-12,Shipped,Net Banking,Pending
1677,741,2025-09-25,Pending,UPI,Pending
1678,422,2025-05-10,Cancelled,Debit Card,Paid
1679,330,2025-01-19,Shipped,UPI,Pending
1680,215,2025-12-20,Shipped,Net Banking,Pending
1681,983,2025-06-10,Pending,Debit Card,Pending
1682,495,2025-12-29,Completed,UPI,Pending
1683,80,2025-12-25,Shipped,Credit Card,Paid
1684,533,2025-03-24,Completed,Credit Card,Paid
1685,891,2025-08-13,Completed,UPI,Pending
1686,175,2025-09-11,Shipped,Credit Card,Failed
1687,561,2026-03-24,Shipped,Cash,Paid
1688,121,2025-06-01,Shipped,Debit Card,Failed
1689,902,2026-04-18,Cancelled,Net Banking,Pending
1690,911,2025-11-11,Cancelled,Net Banking,Failed
1691,145,2025-03-26,Cancelled,Net Banking,Failed
1692,823,2025-04-15,Cancelled,Net Banking,Failed
1693,484,2025-05-09,Shipped,Credit Card,Pending
1694,765,2026-04-20,Pending,Credit Card,Failed
1695,850,2026-01-02,Shipped,UPI,Pending
1696,184,2025-08-02,Pending,Cash,Paid
1697,6,2026-05-16,Cancelled,Credit Card,Paid
1698,97,2025-12-22,Shipped,Debit Card,Paid
1699,640,2025-02-01,Shipped,Net Banking,Paid
1700,359,2025-02-04,Pending,Debit Card,Failed
1701,951,2025-01-08,Pending,Debit Card,Pending
1702,934,2026-02-25,Shipped,Net Banking,Failed
1703,377,2025-06-06,Shipped,Debit Card,Failed
1704,657,2025-10-05,Pending,UPI,Failed
1705,106,2025-03-20,Pending,Debit Card,Paid
1706,578,2025-05-15,Completed,Credit Card,Failed
1707,661,2025-10-28,Shipped,Debit Card,Failed
1708,874,2026-01-31,Cancelled,Net Banking,Failed
1709,485,2026-04-11,Pending,Credit Card,Paid
1710,238,2026-02-06,Pending,UPI,Failed
1711,147,2025-03-17,Pending,Cash,Paid
1712,80,2025-06-15,Completed,Credit Card,Failed
1713,451,2026-02-18,Shipped,Cash,Pending
1714,513,2025-06-04,Completed,Credit Card,Failed
1715,387,2025-07-21,Shipped,Cash,Pending
1716,859,2025-06-09,Cancelled,Net Banking,Paid
1717,620,2026-03-29,Pending,Credit Card,Failed
1718,285,2026-03-03,Pending,Cash,Failed
1719,502,2025-08-15,Cancelled,UPI,Failed
1720,446,2026-04-06,Cancelled,Credit Card,Paid
1721,375,2026-03-20,Shipped,Debit Card,Failed
1722,219,2025-08-06,Pending,Cash,Pending
1723,956,2025-04-02,Completed,Credit Card,Pending
1724,539,2025-07-04,Pending,UPI,Failed
1725,337,2025-06-08,Completed,Debit Card,Pending
1726,944,2025-09-15,Completed,Net Banking,Pending
1727,663,2025-01-18,Cancelled,Cash,Pending
1728,713,2025-01-23,Cancelled,Debit Card,Failed
1729,995,2025-01-30,Completed,Cash,Failed
1730,466,2025-11-20,Shipped,Credit Card,Pending
1731,896,2026-01-19,Completed,UPI,Pending
1732,628,2025-01-15,Pending,Credit Card,Paid
1733,430,2025-02-12,Completed,UPI,Pending
1734,728,2025-11-23,Completed,Debit Card,Paid
1735,558,2026-03-16,Cancelled,Credit Card,Failed
1736,756,2025-11-11,Completed,Debit Card,Failed
1737,922,2026-03-11,Cancelled,Credit Card,Failed
1738,967,2026-01-05,Cancelled,Net Banking,Paid
1739,681,2026-04-27,Shipped,Cash,Failed
1740,63,2025-12-09,Completed,Credit Card,Failed
1741,747,2025-03-17,Cancelled,UPI,Paid
1742,46,2025-08-16,Cancelled,Net Banking,Paid
1743,518,2025-12-19,Shipped,Credit Card,Failed
1744,863,2026-01-18,Completed,Debit Card,Pending
1745,360,2025-10-15,Completed,Debit Card,Pending
1746,857,2025-10-18,Completed,Net Banking,Pending
1747,120,2025-02-15,Completed,Credit Card,Failed
1748,191,2025-02-14,Cancelled,Net Banking,Failed
1749,21,2026-05-10,Pending,UPI,Paid
1750,384,2025-11-23,Shipped,UPI,Failed
1751,253,2026-04-28,Cancelled,Credit Card,Failed
1752,756,2026-01-22,Pending,Debit Card,Paid
1753,723,2025-07-14,Cancelled,Credit Card,Pending
1754,579,2025-03-13,Cancelled,Cash,Paid
1755,193,2026-03-04,Cancelled,Credit Card,Paid
1756,266,2025-06-01,Shipped,Debit Card,Paid
1757,364,2025-09-08,Cancelled,Debit Card,Failed
1758,461,2025-09-25,Pending,UPI,Failed
1759,160,2025-07-17,Pending,Cash,Pending
1760,831,2025-11-27,Cancelled,Credit Card,Pending
1761,992,2025-12-25,Cancelled,UPI,Failed
1762,216,2026-01-31,Cancelled,Credit Card,Pending
1763,33,2025-05-14,Completed,Net Banking,Failed
1764,191,2025-11-20,Shipped,Credit Card,Pending
1765,331,2025-10-28,Cancelled,Net Banking,Pending
1766,603,2025-12-04,Completed,Debit Card,Failed
1767,645,2025-02-23,Cancelled,UPI,Paid
1768,487,2025-08-04,Cancelled,Debit Card,Failed
1769,103,2026-04-08,Pending,Debit Card,Pending
1770,479,2025-03-25,Pending,UPI,Pending
1771,632,2026-02-19,Shipped,Net Banking,Failed
1772,446,2025-12-22,Shipped,Cash,Paid
1773,741,2025-05-10,Cancelled,Net Banking,Pending
1774,695,2025-09-05,Shipped,Debit Card,Paid
1775,952,2026-05-13,Pending,Net Banking,Paid
1776,437,2025-08-04,Cancelled,Net Banking,Pending
1777,30,2025-10-31,Pending,Net Banking,Paid
1778,308,2026-04-18,Pending,Net Banking,Paid
1779,680,2025-03-08,Cancelled,UPI,Paid
1780,812,2025-06-08,Pending,Debit Card,Pending
1781,170,2025-07-22,Shipped,UPI,Failed
1782,206,2025-03-17,Pending,Debit Card,Pending
1783,190,2025-02-11,Pending,Credit Card,Pending
1784,742,2025-02-16,Pending,Credit Card,Failed
1785,866,2025-10-12,Cancelled,UPI,Pending
1786,353,2025-03-23,Completed,Cash,Failed
1787,404,2025-12-18,Pending,Cash,Failed
1788,852,2025-07-12,Shipped,Credit Card,Paid
1789,132,2025-07-18,Cancelled,Credit Card,Pending
1790,335,2026-01-31,Cancelled,Cash,Failed
1791,547,2025-07-21,Completed,Debit Card,Pending
1792,759,2025-12-09,Completed,Credit Card,Failed
1793,787,2025-04-02,Pending,Debit Card,Pending
1794,514,2025-06-24,Completed,Net Banking,Failed
1795,408,2026-01-20,Completed,Credit Card,Paid
1796,193,2025-09-13,Completed,Credit Card,Pending
1797,96,2025-08-11,Cancelled,Cash,Failed
1798,436,2025-04-03,Pending,Debit Card,Pending
1799,692,2025-07-18,Shipped,UPI,Pending
1800,978,2026-05-06,Shipped,Credit Card,Paid
1801,699,2025-07-23,Completed,Cash,Paid
1802,703,2025-06-27,Completed,Cash,Paid
1803,327,2025-03-24,Pending,Net Banking,Failed
1804,703,2025-07-16,Shipped,UPI,Pending
1805,983,2025-12-01,Shipped,Cash,Paid
1806,436,2025-06-05,Cancelled,UPI,Failed
1807,822,2026-02-18,Shipped,Net Banking,Pending
1808,485,2026-02-04,Cancelled,Net Banking,Pending
1809,805,2025-02-27,Pending,Cash,Failed
1810,393,2026-01-24,Completed,Credit Card,Paid
1811,971,2025-06-22,Cancelled,Credit Card,Failed
1812,630,2026-02-21,Shipped,Cash,Paid
1813,289,2025-08-26,Completed,UPI,Pending
1814,376,2025-08-24,Completed,Net Banking,Failed
1815,259,2025-07-09,Shipped,Debit Card,Failed
1816,786,2025-06-01,Completed,Net Banking,Pending
1817,301,2025-04-02,Cancelled,Cash,Paid
1818,333,2025-08-17,Cancelled,UPI,Failed
1819,366,2025-02-27,Completed,Net Banking,Failed
1820,255,2025-07-22,Pending,UPI,Failed
1821,130,2025-02-18,Pending,Cash,Pending
1822,282,2026-04-03,Cancelled,Cash,Failed
1823,250,2025-11-13,Shipped,UPI,Paid
1824,382,2025-06-17,Completed,Credit Card,Failed
1825,742,2026-05-16,Completed,Cash,Failed
1826,81,2026-01-07,Cancelled,Debit Card,Pending
1827,23,2025-07-25,Pending,Debit Card,Failed
1828,761,2025-12-01,Completed,Cash,Paid
1829,197,2026-02-11,Cancelled,Debit Card,Failed
1830,553,2025-09-21,Pending,UPI,Pending
1831,485,2025-10-21,Pending,Cash,Pending
1832,706,2026-01-18,Pending,Debit Card,Failed
1833,47,2025-12-10,Shipped,Credit Card,Failed
1834,280,2025-05-26,Completed,Cash,Paid
1835,801,2025-01-10,Shipped,Credit Card,Pending
1836,474,2025-05-17,Cancelled,UPI,Paid
1837,19,2025-04-26,Cancelled,Credit Card,Paid
1838,295,2025-11-10,Shipped,Net Banking,Pending
1839,610,2025-11-22,Cancelled,Net Banking,Pending
1840,953,2025-09-01,Completed,Debit Card,Pending
1841,355,2025-06-13,Shipped,Credit Card,Pending
1842,761,2026-03-14,Shipped,Credit Card,Failed
1843,175,2025-12-24,Shipped,Debit Card,Pending
1844,677,2025-01-17,Completed,Cash,Failed
1845,86,2025-06-26,Pending,Net Banking,Pending
1846,299,2025-06-05,Cancelled,Cash,Failed
1847,31,2025-08-28,Pending,Net Banking,Failed
1848,640,2025-03-27,Cancelled,Net Banking,Pending
1849,784,2025-08-01,Completed,Debit Card,Failed
1850,503,2026-01-16,Pending,Cash,Failed
1851,388,2025-03-09,Completed,UPI,Pending
1852,217,2025-04-22,Completed,Net Banking,Pending
1853,886,2025-04-02,Pending,Cash,Failed
1854,361,2025-07-29,Pending,Cash,Failed
1855,328,2025-05-23,Cancelled,UPI,Failed
1856,704,2026-03-29,Cancelled,Net Banking,Failed
1857,402,2025-09-30,Pending,Cash,Pending
1858,476,2026-01-23,Cancelled,Cash,Paid
1859,895,2026-04-19,Pending,Cash,Pending
1860,546,2025-01-02,Cancelled,Cash,Failed
1861,700,2025-03-30,Completed,Cash,Failed
1862,429,2025-12-01,Shipped,Cash,Paid
1863,30,2025-11-22,Pending,Credit Card,Failed
1864,516,2025-11-14,Completed,Net Banking,Failed
1865,419,2026-01-10,Completed,Debit Card,Failed
1866,171,2025-05-08,Shipped,UPI,Pending
1867,761,2025-01-12,Shipped,Net Banking,Failed
1868,198,2026-03-19,Pending,Cash,Pending
1869,896,2026-01-06,Pending,Credit Card,Pending
1870,730,2026-04-25,Pending,Debit Card,Paid
1871,67,2025-05-31,Completed,Credit Card,Failed
1872,471,2025-08-25,Pending,Net Banking,Pending
1873,816,2025-05-04,Pending,Cash,Failed
1874,114,2025-11-25,Cancelled,Credit Card,Paid
1875,740,2025-08-25,Completed,UPI,Failed
1876,699,2025-01-17,Shipped,Net Banking,Pending
1877,395,2026-03-18,Completed,Cash,Pending
1878,734,2026-03-29,Completed,Net Banking,Failed
1879,732,2025-10-01,Completed,Cash,Pending
1880,744,2026-02-28,Completed,Debit Card,Pending
1881,843,2026-03-01,Completed,Debit Card,Pending
1882,950,2026-01-02,Shipped,Cash,Paid
1883,150,2025-02-23,Cancelled,Net Banking,Paid
1884,174,2026-01-05,Cancelled,Cash,Failed
1885,146,2025-06-23,Pending,Cash,Paid
1886,100,2025-05-16,Cancelled,UPI,Pending
1887,727,2026-04-06,Shipped,Credit Card,Pending
1888,303,2025-06-25,Shipped,Debit Card,Pending
1889,265,2025-12-25,Cancelled,Net Banking,Paid
1890,144,2026-01-25,Pending,Net Banking,Pending
1891,227,2025-01-14,Cancelled,Net Banking,Pending
1892,299,2026-01-01,Cancelled,Credit Card,Failed
1893,313,2025-11-21,Shipped,Cash,Failed
1894,159,2025-05-31,Pending,Credit Card,Failed
1895,880,2025-05-30,Shipped,Debit Card,Failed
1896,29,2025-04-27,Pending,Net Banking,Pending
1897,599,2025-03-17,Completed,Debit Card,Pending
1898,521,2026-01-05,Shipped,Cash,Failed
1899,175,2026-04-06,Cancelled,Credit Card,Failed
1900,514,2026-03-13,Cancelled,Net Banking,Pending
1901,887,2025-07-13,Shipped,Credit Card,Failed
1902,180,2025-09-04,Shipped,Cash,Paid
1903,970,2025-12-09,Completed,Debit Card,Paid
1904,212,2025-06-08,Pending,Credit Card,Pending
1905,797,2025-11-08,Completed,Credit Card,Pending
1906,471,2025-09-13,Completed,Net Banking,Paid
1907,208,2026-01-15,Cancelled,UPI,Pending
1908,102,2025-11-17,Cancelled,Net Banking,Paid
1909,567,2025-05-19,Completed,UPI,Pending
1910,536,2025-10-18,Pending,Credit Card,Pending
1911,758,2026-02-13,Pending,Credit Card,Paid
1912,735,2025-12-20,Shipped,Credit Card,Paid
1913,273,2025-11-08,Cancelled,UPI,Failed
1914,751,2025-04-08,Completed,Credit Card,Failed
1915,63,2025-06-05,Pending,Credit Card,Paid
1916,780,2025-10-27,Shipped,Cash,Paid
1917,903,2025-10-02,Completed,Debit Card,Failed
1918,202,2025-02-07,Shipped,UPI,Pending
1919,488,2025-02-12,Pending,UPI,Failed
1920,221,2025-10-29,Shipped,Debit Card,Failed
1921,596,2025-01-05,Shipped,UPI,Failed
1922,454,2026-03-30,Pending,Net Banking,Failed
1923,774,2025-11-11,Shipped,UPI,Pending
1924,417,2026-01-22,Cancelled,Cash,Failed
1925,337,2025-04-01,Shipped,Net Banking,Pending
1926,661,2026-05-03,Cancelled,Debit Card,Failed
1927,350,2025-05-08,Cancelled,Net Banking,Failed
1928,641,2025-06-08,Shipped,UPI,Paid
1929,7,2025-09-07,Cancelled,Net Banking,Pending
1930,168,2025-09-11,Pending,UPI,Pending
1931,312,2025-12-11,Completed,Cash,Pending
1932,704,2025-11-23,Pending,Credit Card,Paid
1933,238,2026-01-26,Pending,Debit Card,Failed
1934,328,2025-06-06,Shipped,UPI,Failed
1935,950,2025-06-03,Pending,Net Banking,Failed
1936,332,2025-03-21,Pending,Credit Card,Pending
1937,176,2026-02-07,Pending,Net Banking,Failed
1938,334,2025-03-22,Shipped,Net Banking,Pending
1939,744,2026-02-04,Cancelled,Credit Card,Pending
1940,957,2025-08-30,Cancelled,Debit Card,Paid
1941,342,2025-06-06,Cancelled,Debit Card,Pending
1942,436,2025-06-07,Shipped,Cash,Paid
1943,963,2026-01-26,Shipped,UPI,Pending
1944,662,2025-07-01,Pending,Cash,Pending
1945,839,2025-01-10,Pending,Credit Card,Failed
1946,263,2026-01-02,Cancelled,Debit Card,Paid
1947,438,2025-06-14,Shipped,Debit Card,Failed
1948,757,2025-10-14,Pending,Credit Card,Failed
1949,451,2025-09-15,Cancelled,UPI,Paid
1950,165,2025-05-05,Cancelled,Cash,Failed
1951,482,2025-10-31,Completed,Cash,Failed
1952,931,2026-05-07,Shipped,Credit Card,Pending
1953,601,2025-11-07,Shipped,UPI,Paid
1954,655,2025-01-29,Cancelled,Debit Card,Failed
1955,449,2025-07-09,Cancelled,UPI,Pending
1956,902,2025-03-10,Completed,Debit Card,Failed
1957,845,2025-07-31,Pending,Credit Card,Failed
1958,588,2025-06-03,Pending,Net Banking,Paid
1959,252,2025-08-13,Cancelled,Net Banking,Failed
1960,677,2026-01-26,Cancelled,Net Banking,Failed
1961,299,2026-02-23,Completed,Credit Card,Paid
1962,805,2026-03-22,Cancelled,Debit Card,Pending
1963,906,2026-01-18,Pending,Credit Card,Pending
1964,234,2025-08-28,Shipped,Debit Card,Pending
1965,694,2025-04-12,Cancelled,Debit Card,Failed
1966,956,2026-01-18,Completed,Credit Card,Paid
1967,421,2025-11-25,Shipped,Cash,Pending
1968,50,2026-02-13,Completed,Net Banking,Pending
1969,580,2025-01-09,Shipped,UPI,Failed
1970,818,2026-03-24,Cancelled,Net Banking,Pending
1971,589,2025-05-25,Cancelled,UPI,Failed
1972,579,2025-02-08,Completed,Net Banking,Paid
1973,163,2025-09-30,Completed,Net Banking,Pending
1974,666,2025-11-09,Pending,UPI,Failed
1975,838,2025-08-09,Cancelled,Cash,Pending
1976,902,2026-04-01,Pending,Debit Card,Paid
1977,664,2025-04-04,Cancelled,Cash,Failed
1978,710,2026-02-04,Shipped,UPI,Pending
1979,301,2025-10-22,Completed,Net Banking,Pending
1980,9,2025-01-10,Pending,Debit Card,Pending
1981,266,2025-03-19,Pending,Net Banking,Failed
1982,335,2026-01-29,Shipped,Credit Card,Failed
1983,364,2026-04-19,Pending,Credit Card,Paid
1984,316,2025-04-16,Pending,UPI,Paid
1985,617,2025-10-01,Completed,Credit Card,Failed
1986,978,2025-06-28,Completed,Debit Card,Pending
1987,236,2026-04-21,Pending,Credit Card,Pending
1988,435,2025-03-25,Cancelled,Credit Card,Paid
1989,364,2026-01-31,Completed,Credit Card,Pending
1990,855,2025-03-05,Shipped,UPI,Pending
1991,762,2026-03-21,Pending,Cash,Paid
1992,450,2025-08-17,Shipped,Credit Card,Paid
1993,390,2026-01-30,Completed,UPI,Paid
1994,936,2025-09-17,Completed,Credit Card,Paid
1995,964,2025-03-03,Shipped,Net Banking,Pending
1996,325,2026-01-19,Shipped,Credit Card,Paid
1997,819,2025-02-16,Cancelled,Cash,Pending
1998,115,2025-09-18,Shipped,UPI,Paid
1999,823,2025-07-14,Shipped,Cash,Paid
2000,370,2025-07-01,Cancelled,UPI,Pending
2001,869,2026-04-30,Cancelled,Credit Card,Failed
2002,667,2025-02-13,Shipped,Cash,Paid
2003,988,2026-05-03,Cancelled,Debit Card,Paid
2004,868,2025-03-14,Pending,Credit Card,Failed
2005,132,2025-01-05,Pending,Credit Card,Failed
2006,781,2025-08-29,Completed,UPI,Failed
2007,215,2026-02-15,Cancelled,Debit Card,Failed
2008,844,2025-08-01,Pending,Cash,Paid
2009,959,2025-03-31,Pending,Credit Card,Pending
2010,948,2026-03-27,Completed,Credit Card,Paid
2011,209,2025-09-12,Cancelled,Cash,Failed
2012,931,2025-07-11,Cancelled,Net Banking,Pending
2013,803,2025-01-15,Completed,Debit Card,Paid
2014,482,2026-04-01,Completed,Credit Card,Pending
2015,553,2025-01-24,Shipped,Net Banking,Failed
2016,174,2025-09-26,Pending,UPI,Paid
2017,919,2025-06-28,Pending,UPI,Pending
2018,116,2025-02-03,Shipped,Cash,Pending
2019,920,2026-03-15,Shipped,Credit Card,Failed
2020,653,2026-02-19,Completed,Debit Card,Pending
2021,922,2025-08-29,Cancelled,Credit Card,Pending
2022,553,2025-12-03,Cancelled,Net Banking,Failed
2023,99,2026-01-02,Shipped,Cash,Failed
2024,873,2026-03-02,Pending,Credit Card,Paid
2025,133,2025-09-21,Pending,Credit Card,Failed
2026,762,2025-02-12,Completed,Cash,Pending
2027,630,2026-03-31,Completed,Credit Card,Paid
2028,190,2025-05-09,Cancelled,Debit Card,Failed
2029,474,2026-05-14,Cancelled,Credit Card,Pending
2030,384,2025-08-05,Pending,Net Banking,Failed
2031,872,2026-04-24,Completed,Cash,Failed
2032,814,2025-01-25,Pending,Credit Card,Paid
2033,650,2025-03-15,Completed,Credit Card,Paid
2034,331,2025-07-23,Completed,Net Banking,Pending
2035,879,2025-09-05,Cancelled,Credit Card,Failed
2036,837,2026-03-22,Shipped,Cash,Paid
2037,637,2025-08-21,Cancelled,Net Banking,Pending
2038,763,2025-03-02,Cancelled,Net Banking,Pending
2039,914,2025-06-22,Pending,Debit Card,Pending
2040,893,2026-02-18,Shipped,Net Banking,Pending
2041,99,2025-12-06,Cancelled,Net Banking,Pending
2042,801,2025-02-02,Cancelled,Cash,Failed
2043,988,2025-01-14,Pending,UPI,Paid
2044,469,2026-05-15,Completed,UPI,Failed
2045,303,2025-12-31,Pending,Debit Card,Pending
2046,447,2025-08-20,Completed,Net Banking,Paid
2047,840,2025-07-23,Pending,Credit Card,Failed
2048,795,2025-04-24,Completed,Credit Card,Failed
2049,363,2026-01-17,Pending,Net Banking,Failed
2050,49,2025-09-26,Cancelled,Net Banking,Paid
2051,970,2025-12-22,Pending,Debit Card,Paid
2052,697,2025-02-21,Pending,Net Banking,Paid
2053,953,2026-03-08,Pending,Net Banking,Failed
2054,879,2025-08-06,Pending,Debit Card,Paid
2055,993,2026-05-07,Shipped,Debit Card,Pending
2056,535,2026-04-07,Shipped,Cash,Pending
2057,140,2025-06-14,Cancelled,UPI,Paid
2058,726,2025-05-09,Cancelled,Credit Card,Failed
2059,609,2025-11-10,Completed,UPI,Pending
2060,148,2025-03-13,Shipped,Credit Card,Paid
2061,806,2025-07-20,Pending,Cash,Pending
2062,199,2025-10-30,Pending,Debit Card,Paid
2063,987,2025-04-26,Cancelled,Credit Card,Pending
2064,744,2025-03-05,Pending,Credit Card,Pending
2065,689,2025-03-14,Cancelled,Debit Card,Paid
2066,121,2025-11-23,Cancelled,Net Banking,Paid
2067,644,2026-01-31,Shipped,Credit Card,Failed
2068,306,2025-08-13,Completed,Net Banking,Failed
2069,466,2025-11-09,Pending,UPI,Failed
2070,897,2025-06-24,Cancelled,UPI,Pending
2071,913,2026-03-06,Cancelled,UPI,Failed
2072,437,2025-08-27,Pending,Cash,Pending
2073,536,2025-04-26,Completed,UPI,Failed
2074,983,2025-11-05,Cancelled,Credit Card,Failed
2075,857,2025-09-11,Shipped,Cash,Paid
2076,108,2025-11-23,Cancelled,Debit Card,Pending
2077,521,2025-11-24,Cancelled,Cash,Failed
2078,258,2026-03-05,Cancelled,UPI,Paid
2079,731,2025-02-21,Shipped,Credit Card,Failed
2080,227,2025-09-11,Shipped,Debit Card,Paid
2081,847,2026-02-04,Shipped,Net Banking,Failed
2082,580,2026-03-05,Shipped,Net Banking,Failed
2083,948,2026-03-22,Shipped,UPI,Failed
2084,605,2025-02-25,Completed,Net Banking,Paid
2085,990,2025-03-02,Pending,Debit Card,Failed
2086,727,2025-12-11,Shipped,Cash,Failed
2087,41,2026-01-17,Cancelled,Cash,Pending
2088,885,2025-10-21,Completed,Cash,Failed
2089,797,2026-01-17,Shipped,UPI,Paid
2090,186,2025-10-18,Completed,Debit Card,Paid
2091,943,2025-05-30,Shipped,UPI,Failed
2092,870,2025-08-22,Cancelled,Debit Card,Failed
2093,361,2025-06-26,Pending,Debit Card,Pending
2094,49,2026-02-06,Cancelled,Cash,Failed
2095,270,2025-11-22,Pending,Credit Card,Failed
2096,885,2026-01-30,Cancelled,Cash,Pending
2097,836,2026-02-04,Pending,Cash,Paid
2098,361,2025-06-20,Pending,Debit Card,Pending
2099,937,2025-02-21,Completed,Cash,Pending
2100,510,2025-11-15,Pending,Cash,Paid
2101,877,2025-05-16,Shipped,Debit Card,Pending
2102,449,2026-02-17,Cancelled,Credit Card,Paid
2103,17,2025-06-15,Completed,Credit Card,Failed
2104,931,2025-06-08,Cancelled,Net Banking,Failed
2105,408,2025-04-02,Completed,Credit Card,Paid
2106,729,2025-02-16,Shipped,Debit Card,Paid
2107,349,2026-01-02,Cancelled,Cash,Paid
2108,395,2026-04-17,Completed,Debit Card,Failed
2109,995,2025-10-19,Completed,Debit Card,Paid
2110,846,2025-08-15,Completed,Credit Card,Failed
2111,684,2025-03-21,Cancelled,UPI,Pending
2112,854,2025-04-25,Pending,Credit Card,Paid
2113,664,2025-08-14,Pending,Credit Card,Paid
2114,250,2025-06-01,Completed,Net Banking,Pending
2115,450,2026-03-06,Shipped,Net Banking,Failed
2116,197,2025-10-18,Shipped,Credit Card,Failed
2117,410,2025-10-25,Shipped,Debit Card,Failed
